10133,pg_opclass_am_name_nsp_index,11,u,False,False,True,2616,0,2686,0,0, , , ,True,0,True,"[2, 3, 4]",,,,,,,
10134,pg_opclass_oid_index,11,p,False,False,True,2616,0,2687,0,0, , , ,True,0,True,[1],,,,,,,
10135,pg_am_name_index,11,u,False,False,True,2601,0,2651,0,0, , , ,True,0,True,[2],,,,,,,
10136,pg_am_oid_index,11,p,False,False,True,2601,0,2652,0,0, , , ,True,0,True,[1],,,,,,,
10137,pg_amop_fam_strat_index,11,u,False,False,True,2602,0,2653,0,0, , , ,True,0,True,"[2, 3, 4, 5]",,,,,,,
10138,pg_amop_opr_fam_index,11,u,False,False,True,2602,0,2654,0,0, , , ,True,0,True,"[7, 6, 2]",,,,,,,
10139,pg_amop_oid_index,11,p,False,False,True,2602,0,2756,0,0, , , ,True,0,True,[1],,,,,,,
10140,pg_amproc_fam_proc_index,11,u,False,False,True,2603,0,2655,0,0, , , ,True,0,True,"[2, 3, 4, 5]",,,,,,,
10141,pg_amproc_oid_index,11,p,False,False,True,2603,0,2757,0,0, , , ,True,0,True,[1],,,,,,,
10142,pg_language_name_index,11,u,False,False,True,2612,0,2681,0,0, , , ,True,0,True,[2],,,,,,,
10143,pg_language_oid_index,11,p,False,False,True,2612,0,2682,0,0, , , ,True,0,True,[1],,,,,,,
10144,pg_largeobject_metadata_oid_index,11,p,False,False,True,2995,0,2996,0,0, , , ,True,0,True,[1],,,,,,,
10145,pg_largeobject_loid_pn_index,11,p,False,False,True,2613,0,2683,0,0, , , ,True,0,True,"[1, 2]",,,,,,,
10146,pg_aggregate_fnoid_index,11,p,False,False,True,2600,0,2650,0,0, , , ,True,0,True,[1],,,,,,,
10147,pg_statistic_relid_att_inh_index,11,p,False,False,True,2619,0,2696,0,0, , , ,True,0,True,"[1, 2, 3]",,,,,,,
10148,pg_statistic_ext_oid_index,11,p,False,False,True,3381,0,3380,0,0, , , ,True,0,True,[1],,,,,,,
10149,pg_statistic_ext_name_index,11,u,False,False,True,3381,0,3997,0,0, , , ,True,0,True,"[3, 4]",,,,,,,
10150,pg_statistic_ext_data_stxoid_inh_index,11,p,False,False,True,3429,0,3433,0,0, , , ,True,0,True,"[1, 2]",,,,,,,
10151,pg_rewrite_oid_index,11,p,False,False,True,2618,0,2692,0,0, , , ,True,0,True,[1],,,,,,,
10152,pg_rewrite_rel_rulename_index,11,u,False,False,True,2618,0,2693,0,0, , , ,True,0,True,"[3, 2]",,,,,,,
10153,pg_trigger_tgrelid_tgname_index,11,u,False,False,True,2620,0,2701,0,0, , , ,True,0,True,"[2, 4]",,,,,,,
10154,pg_trigger_oid_index,11,p,False,False,True,2620,0,2702,0,0, , , ,True,0,True,[1],,,,,,,
10155,pg_event_trigger_evtname_index,11,u,False,False,True,3466,0,3467,0,0, , , ,True,0,True,[2],,,,,,,
10156,pg_event_trigger_oid_index,11,p,False,False,True,3466,0,3468,0,0, , , ,True,0,True,[1],,,,,,,
10157,pg_description_o_c_o_index,11,p,False,False,True,2609,0,2675,0,0, , , ,True,0,True,"[1, 2, 3]",,,,,,,
10158,pg_cast_oid_index,11,p,False,False,True,2605,0,2660,0,0, , , ,True,0,True,[1],,,,,,,
10159,pg_cast_source_target_index,11,u,False,False,True,2605,0,2661,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10160,pg_enum_oid_index,11,p,False,False,True,3501,0,3502,0,0, , , ,True,0,True,[1],,,,,,,
10161,pg_enum_typid_label_index,11,u,False,False,True,3501,0,3503,0,0, , , ,True,0,True,"[2, 4]",,,,,,,
10162,pg_enum_typid_sortorder_index,11,u,False,False,True,3501,0,3534,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10163,pg_namespace_nspname_index,11,u,False,False,True,2615,0,2684,0,0, , , ,True,0,True,[2],,,,,,,
10164,pg_namespace_oid_index,11,p,False,False,True,2615,0,2685,0,0, , , ,True,0,True,[1],,,,,,,
10165,pg_conversion_default_index,11,u,False,False,True,2607,0,2668,0,0, , , ,True,0,True,"[3, 5, 6, 1]",,,,,,,
10166,pg_conversion_name_nsp_index,11,u,False,False,True,2607,0,2669,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10167,pg_conversion_oid_index,11,p,False,False,True,2607,0,2670,0,0, , , ,True,0,True,[1],,,,,,,
10168,pg_database_datname_index,11,u,False,False,True,1262,0,2671,0,0, , , ,True,0,True,[2],,,,,,,
10169,pg_database_oid_index,11,p,False,False,True,1262,0,2672,0,0, , , ,True,0,True,[1],,,,,,,
10170,pg_db_role_setting_databaseid_rol_index,11,p,False,False,True,2964,0,2965,0,0, , , ,True,0,True,"[1, 2]",,,,,,,
10171,pg_tablespace_oid_index,11,p,False,False,True,1213,0,2697,0,0, , , ,True,0,True,[1],,,,,,,
10172,pg_tablespace_spcname_index,11,u,False,False,True,1213,0,2698,0,0, , , ,True,0,True,[2],,,,,,,
10173,pg_authid_rolname_index,11,u,False,False,True,1260,0,2676,0,0, , , ,True,0,True,[2],,,,,,,
10174,pg_authid_oid_index,11,p,False,False,True,1260,0,2677,0,0, , , ,True,0,True,[1],,,,,,,
10175,pg_auth_members_oid_index,11,p,False,False,True,1261,0,6303,0,0, , , ,True,0,True,[1],,,,,,,
10176,pg_auth_members_role_member_index,11,u,False,False,True,1261,0,2694,0,0, , , ,True,0,True,"[2, 3, 4]",,,,,,,
10177,pg_auth_members_member_role_index,11,u,False,False,True,1261,0,2695,0,0, , , ,True,0,True,"[3, 2, 4]",,,,,,,
10178,pg_shdescription_o_c_index,11,p,False,False,True,2396,0,2397,0,0, , , ,True,0,True,"[1, 2]",,,,,,,
10179,pg_ts_config_cfgname_index,11,u,False,False,True,3602,0,3608,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10180,pg_ts_config_oid_index,11,p,False,False,True,3602,0,3712,0,0, , , ,True,0,True,[1],,,,,,,
10181,pg_ts_config_map_index,11,p,False,False,True,3603,0,3609,0,0, , , ,True,0,True,"[1, 2, 3]",,,,,,,
10182,pg_ts_dict_dictname_index,11,u,False,False,True,3600,0,3604,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10183,pg_ts_dict_oid_index,11,p,False,False,True,3600,0,3605,0,0, , , ,True,0,True,[1],,,,,,,
10184,pg_ts_parser_prsname_index,11,u,False,False,True,3601,0,3606,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10185,pg_ts_parser_oid_index,11,p,False,False,True,3601,0,3607,0,0, , , ,True,0,True,[1],,,,,,,
10186,pg_ts_template_tmplname_index,11,u,False,False,True,3764,0,3766,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10187,pg_ts_template_oid_index,11,p,False,False,True,3764,0,3767,0,0, , , ,True,0,True,[1],,,,,,,
10188,pg_extension_oid_index,11,p,False,False,True,3079,0,3080,0,0, , , ,True,0,True,[1],,,,,,,
10189,pg_extension_name_index,11,u,False,False,True,3079,0,3081,0,0, , , ,True,0,True,[2],,,,,,,
10190,pg_foreign_data_wrapper_oid_index,11,p,False,False,True,2328,0,112,0,0, , , ,True,0,True,[1],,,,,,,
10191,pg_foreign_data_wrapper_name_index,11,u,False,False,True,2328,0,548,0,0, , , ,True,0,True,[2],,,,,,,
10192,pg_foreign_server_oid_index,11,p,False,False,True,1417,0,113,0,0, , , ,True,0,True,[1],,,,,,,
10193,pg_foreign_server_name_index,11,u,False,False,True,1417,0,549,0,0, , , ,True,0,True,[2],,,,,,,
10194,pg_user_mapping_oid_index,11,p,False,False,True,1418,0,174,0,0, , , ,True,0,True,[1],,,,,,,
10195,pg_user_mapping_user_server_index,11,u,False,False,True,1418,0,175,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10196,pg_foreign_table_relid_index,11,p,False,False,True,3118,0,3119,0,0, , , ,True,0,True,[1],,,,,,,
10197,pg_policy_oid_index,11,p,False,False,True,3256,0,3257,0,0, , , ,True,0,True,[1],,,,,,,
10198,pg_policy_polrelid_polname_index,11,u,False,False,True,3256,0,3258,0,0, , , ,True,0,True,"[3, 2]",,,,,,,
10199,pg_replication_origin_roiident_index,11,p,False,False,True,6000,0,6001,0,0, , , ,True,0,True,[1],,,,,,,
10200,pg_replication_origin_roname_index,11,u,False,False,True,6000,0,6002,0,0, , , ,True,0,True,[2],,,,,,,
10201,pg_default_acl_role_nsp_obj_index,11,u,False,False,True,826,0,827,0,0, , , ,True,0,True,"[2, 3, 4]",,,,,,,
10202,pg_default_acl_oid_index,11,p,False,False,True,826,0,828,0,0, , , ,True,0,True,[1],,,,,,,
10203,pg_init_privs_o_c_o_index,11,p,False,False,True,3394,0,3395,0,0, , , ,True,0,True,"[1, 2, 3]",,,,,,,
10204,pg_seclabel_object_index,11,p,False,False,True,3596,0,3597,0,0, , , ,True,0,True,"[1, 2, 3, 4]",,,,,,,
10205,pg_shseclabel_object_index,11,p,False,False,True,3592,0,3593,0,0, , , ,True,0,True,"[1, 2, 3]",,,,,,,
10206,pg_collation_name_enc_nsp_index,11,u,False,False,True,3456,0,3164,0,0, , , ,True,0,True,"[2, 7, 3]",,,,,,,
10207,pg_collation_oid_index,11,p,False,False,True,3456,0,3085,0,0, , , ,True,0,True,[1],,,,,,,
10208,pg_parameter_acl_parname_index,11,u,False,False,True,6243,0,6246,0,0, , , ,True,0,True,[2],,,,,,,
10209,pg_parameter_acl_oid_index,11,p,False,False,True,6243,0,6247,0,0, , , ,True,0,True,[1],,,,,,,
10210,pg_partitioned_table_partrelid_index,11,p,False,False,True,3350,0,3351,0,0, , , ,True,0,True,[1],,,,,,,
10211,pg_range_rngtypid_index,11,p,False,False,True,3541,0,3542,0,0, , , ,True,0,True,[1],,,,,,,
10212,pg_range_rngmultitypid_index,11,u,False,False,True,3541,0,2228,0,0, , , ,True,0,True,[3],,,,,,,
10213,pg_transform_oid_index,11,p,False,False,True,3576,0,3574,0,0, , , ,True,0,True,[1],,,,,,,
10214,pg_transform_type_lang_index,11,u,False,False,True,3576,0,3575,0,0, , , ,True,0,True,"[2, 3]",,,,,,,
10215,pg_sequence_seqrelid_index,11,p,False,False,True,2224,0,5002,0,0, , , ,True,0,True,[1],,,,,,,
10216,pg_publication_oid_index,11,p,False,False,True,6104,0,6110,0,0, , , ,True,0,True,[1],,,,,,,
10217,pg_publication_pubname_index,11,u,False,False,True,6104,0,6111,0,0, , , ,True,0,True,[2],,,,,,,
10218,pg_publication_namespace_oid_index,11,p,False,False,True,6237,0,6238,0,0, , , ,True,0,True,[1],,,,,,,
10219,pg_publication_namespace_pnnspid_pnpubid_index,11,u,False,False,True,6237,0,6239,0,0, , , ,True,0,True,"[3, 2]",,,,,,,
10220,pg_publication_rel_oid_index,11,p,False,False,True,6106,0,6112,0,0, , , ,True,0,True,[1],,,,,,,
10221,pg_publication_rel_prrelid_prpubid_index,11,u,False,False,True,6106,0,6113,0,0, , , ,True,0,True,"[3, 2]",,,,,,,
10222,pg_subscription_oid_index,11,p,False,False,True,6100,0,6114,0,0, , , ,True,0,True,[1],,,,,,,
10223,pg_subscription_subname_index,11,u,False,False,True,6100,0,6115,0,0, , , ,True,0,True,"[2, 4]",,,,,,,
10224,pg_subscription_rel_srrelid_srsubid_index,11,p,False,False,True,6102,0,6117,0,0, , , ,True,0,True,"[2, 1]",,,,,,,
14712,cardinal_number_domain_check,14697,c,False,False,True,0,14711,0,0,0, , , ,True,0,False,,,,,,,,{OPEXPR :opno 525 :opfuncid 150 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({COERCETODOMAINVALUE :typeId 23 :typeMod -1 :collation 0 :location 195} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 204 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]}) :location 201}
14725,yes_or_no_check,14697,c,False,False,True,0,14724,0,0,0, , , ,True,0,False,,,,,,,,{SCALARARRAYOPEXPR :opno 98 :opfuncid 67 :hashfuncid 0 :negfuncid 0 :useOr true :inputcollid 100 :args ({RELABELTYPE :arg {COERCETODOMAINVALUE :typeId 1043 :typeMod 7 :collation 100 :location 133} :resulttype 25 :resulttypmod -1 :resultcollid 100 :relabelformat 2 :location -1} {ARRAYCOERCEEXPR :arg {ARRAYEXPR :array_typeid 1015 :array_collid 100 :element_typeid 1043 :elements ({CONST :consttype 1043 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 143 :constvalue 7 [ 28 0 0 0 89 69 83 ]} {CONST :consttype 1043 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 150 :constvalue 6 [ 24 0 0 0 78 79 ]}) :multidims false :location -1} :elemexpr {RELABELTYPE :arg {CASETESTEXPR :typeId 1043 :typeMod -1 :collation 0} :resulttype 25 :resulttypmod -1 :resultcollid 100 :relabelformat 2 :location -1} :resulttype 1009 :resulttypmod -1 :resultcollid 100 :coerceformat 2 :location -1}) :location 139}
16448,CK_Person_EmailPromotion,16433,c,False,False,True,16441,0,0,0,0, , , ,True,0,False,[9],,,,,,,{BOOLEXPR :boolop and :args ({OPEXPR :opno 525 :opfuncid 150 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 9 :vartype 23 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 9 :location 1113} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 1136 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]}) :location 1128} {OPEXPR :opno 523 :opfuncid 149 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 9 :vartype 23 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 9 :location 1113} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 1142 :constvalue 4 [ 2 0 0 0 0 0 0 0 ]}) :location 1128}) :location 1128}
16449,CK_Person_PersonType,16433,c,False,False,True,16441,0,0,0,0, , , ,True,0,False,[2],,,,,,,{BOOLEXPR :boolop or :args ({NULLTEST :arg {VAR :varno 1 :varattno 2 :vartype 1042 :vartypmod 6 :varcollid 100 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 2 :location 1191} :nulltesttype 0 :argisrow false :location 1202} {SCALARARRAYOPEXPR :opno 98 :opfuncid 67 :hashfuncid 0 :negfuncid 0 :useOr true :inputcollid 100 :args ({FUNCEXPR :funcid 871 :funcresulttype 25 :funcretset false :funcvariadic false :funcformat 0 :funccollid 100 :inputcollid 100 :args ({FUNCEXPR :funcid 401 :funcresulttype 25 :funcretset false :funcvariadic false :funcformat 2 :funccollid 100 :inputcollid 100 :args ({VAR :varno 1 :varattno 2 :vartype 1042 :vartypmod 6 :varcollid 100 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 2 :location 1219}) :location -1}) :location 1213} {ARRAYEXPR :array_typeid 1009 :array_collid 100 :element_typeid 25 :elements ({CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1235 :constvalue 6 [ 24 0 0 0 83 67 ]} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1241 :constvalue 6 [ 24 0 0 0 86 67 ]} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1247 :constvalue 6 [ 24 0 0 0 73 78 ]} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1253 :constvalue 6 [ 24 0 0 0 69 77 ]} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1259 :constvalue 6 [ 24 0 0 0 83 80 ]} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1265 :constvalue 6 [ 24 0 0 0 71 67 ]}) :multidims false :location -1}) :location 1231}) :location 1210}
16548,CK_Employee_BirthDate,16530,c,False,False,True,16539,0,0,0,0, , , ,True,0,False,[7],,,,,,,{BOOLEXPR :boolop and :args ({OPEXPR :opno 1098 :opfuncid 1090 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 7 :vartype 1082 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 7 :location 1277} {CONST :consttype 1082 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 1295 :constvalue 4 [ 33 -100 -1 -1 -1 -1 -1 -1 ]}) :location 1287} {OPEXPR :opno 2359 :opfuncid 2352 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 7 :vartype 1082 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 7 :location 1277} {OPEXPR :opno 1329 :opfuncid 1190 :opresulttype 1184 :opretset false :opcollid 0 :inputcollid 0 :args ({FUNCEXPR :funcid 1299 :funcresulttype 1184 :funcretset false :funcvariadic false :funcformat 0 :funccollid 0 :inputcollid 0 :args <> :location 1312} {CONST :consttype 1186 :consttypmod -1 :constcollid 0 :constlen 16 :constbyval false :constisnull false :location 1329 :constvalue 16 [ 0 0 0 0 0 0 0 0 0 0 0 0 -40 0 0 0 ]}) :location 1318}) :location 1287}) :location 1287}
17304,PK_BillOfMaterials_BillOfMaterialsID,16592,p,False,False,True,16594,0,17303,0,0, , , ,True,0,True,[1],,,,,,,
16549,CK_Employee_MaritalStatus,16530,c,False,False,True,16539,0,0,0,0, , , ,True,0,False,[8],,,,,,,{SCALARARRAYOPEXPR :opno 98 :opfuncid 67 :hashfuncid 0 :negfuncid 0 :useOr true :inputcollid 100 :args ({FUNCEXPR :funcid 871 :funcresulttype 25 :funcretset false :funcvariadic false :funcformat 0 :funccollid 100 :inputcollid 100 :args ({FUNCEXPR :funcid 401 :funcresulttype 25 :funcretset false :funcvariadic false :funcformat 2 :funccollid 100 :inputcollid 100 :args ({VAR :varno 1 :varattno 8 :vartype 1042 :vartypmod 5 :varcollid 100 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 8 :location 1398}) :location -1}) :location 1392} {ARRAYEXPR :array_typeid 1009 :array_collid 100 :element_typeid 25 :elements ({CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1417 :constvalue 5 [ 20 0 0 0 77 ]} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1422 :constvalue 5 [ 20 0 0 0 83 ]}) :multidims false :location -1}) :location 1413}
16550,CK_Employee_HireDate,16530,c,False,False,True,16539,0,0,0,0, , , ,True,0,False,[10],,,,,,,{BOOLEXPR :boolop and :args ({OPEXPR :opno 1098 :opfuncid 1090 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 10 :vartype 1082 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 10 :location 1495} {CONST :consttype 1082 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 1512 :constvalue 4 [ 1 -5 -1 -1 -1 -1 -1 -1 ]}) :location 1504} {OPEXPR :opno 2359 :opfuncid 2352 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 10 :vartype 1082 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 10 :location 1495} {OPEXPR :opno 1327 :opfuncid 1189 :opresulttype 1184 :opretset false :opcollid 0 :inputcollid 0 :args ({FUNCEXPR :funcid 1299 :funcresulttype 1184 :funcretset false :funcvariadic false :funcformat 0 :funccollid 0 :inputcollid 0 :args <> :location 1529} {CONST :consttype 1186 :consttypmod -1 :constcollid 0 :constlen 16 :constbyval false :constisnull false :location 1546 :constvalue 16 [ 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 ]}) :location 1535}) :location 1504}) :location 1504}
16551,CK_Employee_Gender,16530,c,False,False,True,16539,0,0,0,0, , , ,True,0,False,[9],,,,,,,{SCALARARRAYOPEXPR :opno 98 :opfuncid 67 :hashfuncid 0 :negfuncid 0 :useOr true :inputcollid 100 :args ({FUNCEXPR :funcid 871 :funcresulttype 25 :funcretset false :funcvariadic false :funcformat 0 :funccollid 100 :inputcollid 100 :args ({FUNCEXPR :funcid 401 :funcresulttype 25 :funcretset false :funcvariadic false :funcformat 2 :funccollid 100 :inputcollid 100 :args ({VAR :varno 1 :varattno 9 :vartype 1042 :vartypmod 5 :varcollid 100 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 9 :location 1605}) :location -1}) :location 1599} {ARRAYEXPR :array_typeid 1009 :array_collid 100 :element_typeid 25 :elements ({CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1617 :constvalue 5 [ 20 0 0 0 77 ]} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 1622 :constvalue 5 [ 20 0 0 0 70 ]}) :multidims false :location -1}) :location 1613}
16552,CK_Employee_VacationHours,16530,c,False,False,True,16539,0,0,0,0, , , ,True,0,False,[12],,,,,,,{BOOLEXPR :boolop and :args ({OPEXPR :opno 542 :opfuncid 168 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 12 :vartype 21 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 12 :location 1697} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 1719 :constvalue 4 [ -40 -1 -1 -1 -1 -1 -1 -1 ]}) :location 1711} {OPEXPR :opno 540 :opfuncid 166 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 12 :vartype 21 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 12 :location 1697} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 1727 :constvalue 4 [ -16 0 0 0 0 0 0 0 ]}) :location 1711}) :location 1711}
16553,CK_Employee_SickLeaveHours,16530,c,False,False,True,16539,0,0,0,0, , , ,True,0,False,[13],,,,,,,{BOOLEXPR :boolop and :args ({OPEXPR :opno 542 :opfuncid 168 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 13 :vartype 21 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 13 :location 1784} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 1807 :constvalue 4 [ 0 0 0 0 0 0 0 0 ]}) :location 1799} {OPEXPR :opno 540 :opfuncid 166 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 13 :vartype 21 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 13 :location 1784} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 1813 :constvalue 4 [ 120 0 0 0 0 0 0 0 ]}) :location 1799}) :location 1799}
16560,CK_EmployeeDepartmentHistory_EndDate,16530,c,False,False,True,16556,0,0,0,0, , , ,True,0,False,"[5, 4]",,,,,,,{BOOLEXPR :boolop or :args ({OPEXPR :opno 1098 :opfuncid 1090 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 5 :vartype 1082 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 5 :location 2199} {VAR :varno 1 :varattno 4 :vartype 1082 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 4 :location 2210}) :location 2207} {NULLTEST :arg {VAR :varno 1 :varattno 5 :vartype 1082 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 5 :location 2225} :nulltesttype 0 :argisrow false :location 2233}) :location 2221}
16565,CK_EmployeePayHistory_PayFrequency,16530,c,False,False,True,16561,0,0,0,0, , , ,True,0,False,[4],,,,,,,{SCALARARRAYOPEXPR :opno 532 :opfuncid 158 :hashfuncid 0 :negfuncid 0 :useOr true :inputcollid 0 :args ({VAR :varno 1 :varattno 4 :vartype 21 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 4 :location 2600} {ARRAYEXPR :array_typeid 1007 :array_collid 0 :element_typeid 23 :elements ({CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 2617 :constvalue 4 [ 1 0 0 0 0 0 0 0 ]} {CONST :consttype 23 :consttypmod -1 :constcollid 0 :constlen 4 :constbyval true :constisnull false :location 2620 :constvalue 4 [ 2 0 0 0 0 0 0 0 ]}) :multidims false :location -1}) :location 2613}
