1255,29,False,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
16441,7,False,0.0,6,1206.0,1,2,3,0,0,98,664,664,0,0,100,100,100,0,0,"[0.010564791, 0.009413178, 0.008762267, 0.008662127, 0.008612057, 0.0085619865, 0.008511917, 0.008461847, 0.008411776, 0.008311637, 0.008311637, 0.008161426, 0.006659323, 0.0064590424, 0.0063589024, 0.006308832, 0.0062587624, 0.0062587624, 0.006158622, 0.006158622, 0.0061085518, 0.006058482, 0.006058482, 0.0060084118, 0.0059583415, 0.0059583415, 0.0059082718, 0.0059082718, 0.0059082718, 0.0058582015, 0.0058582015, 0.0058582015, 0.0058081313, 0.005758061, 0.005657921, 0.005657921, 0.005607851, 0.005607851, 0.005557781, 0.005557781, 0.005557781, 0.005507711, 0.005507711, 0.0054576406, 0.0054576406, 0.0054075704, 0.0053074304, 0.00525736, 0.0052072904, 0.00515722, 0.00515722, 0.0050570797, 0.00500701, 0.00500701, 0.0049569397, 0.0049569397, 0.0049569397, 0.0049569397, 0.0049569397, 0.0049068695, 0.0049068695, 0.0049068695, 0.0048567997, 0.0048067295, 0.0048067295, 0.0047566593, 0.0047566593, 0.0047566593, 0.0047566593, 0.0047566593, 0.0047566593, 0.0047566593, 0.0047566593, 0.0047566593, 0.0047566593, 0.004706589, 0.004706589, 0.004706589, 0.0046565193, 0.0046565193, 0.0046565193, 0.0046565193, 0.0046565193, 0.004606449, 0.004606449, 0.004606449, 0.004606449, 0.004606449, 0.004556379, 0.004556379, 0.004556379, 0.004556379, 0.004506309, 0.004506309, 0.004456239, 0.0044061686, 0.0044061686, 0.0044061686, 0.0044061686, 0.0044061686]",,[0.03172948],,,"{Diaz,Hernandez,Sanchez,Martinez,Torres,Martin,Perez,Gonzalez,Lopez,Rodriguez,Xu,Garcia,Shan,Lal,Jai,Russell,Coleman,Kumar,Alexander,She,Perry,Butler,Ross,Bryant,Gonzales,Sharma,Flores,Griffin,Henderson,Hughes,Long,Patterson,Powell,Jenkins,Foster,Washington,Gill,Ramos,Dominguez,Gutierrez,Vazquez,Li,Romero,Hall,Simmons,Serrano,Navarro,Suarez,Carlson,Chen,Smith,Moreno,Brooks,Raji,Alvarez,Cox,James,Raje,Yang,Howard,Luo,Zhang,Murphy,Deng,Gray,Andersen,Bailey,Cook,Goel,Nara,Ramirez,Rogers,Rubio,Wang,Xie,Pal,Reed,Ward,Alonso,Kelly,Morgan,Rivera,Stewart,Brown,Peterson,Rai,Tang,Yuan,Morris,Richardson,Sanders,Suri,Raman,Watson,Blanco,Cooper,Johnson,Lee,Mehta,Munoz}","{Abbas,Adams,Allen,Anand,Anderson,Arun,Baker,Barnes,Beck,Bell,Bennett,Black,Browning,Cai,Campbell,Carter,Chande,Chander,Chandra,Clark,Collins,Connelly,Davis,Edwards,Estes,Fakhouri,Fernandez,Gao,Gomez,Green,Guo,Hanif,Harris,Hayes,He,Hill,Hu,Huang,Jackson,Jimenez,Jones,Kaliyath,Keil,King,Laszlo,Lewis,Liang,Liu,Lu,Ma,Madan,Malhotra,McDonald,Miller,Mitchell,Moore,Mu̱oz,Nath,Nelson,Ortega,Parker,Patel,Philips,Poe,Prasad,Price,Rana,Roberts,Robinson,Ruiz,Ruiz,Sai,Sanz,Sara,Scott,Shakespear,Shen,Srini,Subram,Sullivan,Sutton,Taylor,Thomas,Thompson,Turner,""Van Eaton"",Wadia,Walker,White,Williams,Wilson,Wood,Worland,Wu,Ye,Young,Zeng,Zhao,Zheng,Zhu,Zwilling}",,,
16441,8,False,0.9973463,3,6.0,1,3,0,0,0,98,664,0,0,0,100,100,0,0,0,"[0.0016523133, 0.0003004206, 0.0003004206, 0.0001502103, 0.0001502103, 0.0001001402]",[0.39533946],,,,"{Jr.,II,Sr.,III,IV,PhD}",,,,
16441,9,False,0.0,4,3.0,1,3,0,0,0,96,97,0,0,0,0,0,0,0,0,"[0.55868214, 0.25255358, 0.18876427]",[0.41498017],,,,"{0,1,2}",,,,
16441,10,False,0.9994993,931,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
16441,11,False,0.0,575,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1259,3,False,0.0,4,14.0,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,"[0.33933163, 0.22879177, 0.08868895, 0.087403595, 0.07197943, 0.046272494, 0.032133676, 0.026992287, 0.024421593, 0.019280206, 0.016709512, 0.0077120825, 0.0064267353, 0.0038560412]",[0.7222853],,,,"{11,99,14697,16592,17102,16433,18433,16530,18556,17036,18355,18408,18535,2200}",,,,
2606,23,False,0.75139666,25,5.0,1,3,4,5,0,1070,1072,607,607,0,0,0,0,0,0,"[0.19832402, 0.022346368, 0.01396648, 0.011173184]",[0.5186585],"[0.056179777, 0.80898875, 0.04494382, 0.08988764, 0.04494382, 0.80898875, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",,"{""{96}"",""{1054}"",""{94}"",""{98}""}",,"{94,96,98,1054}",,
2606,24,False,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2606,25,False,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1260,1,False,0.0,4,-1.0,2,3,0,0,0,609,609,0,0,0,0,0,0,0,0,,[-0.16785714],,,,"{10,3373,3374,3375,3377,4200,4544,4550,4569,4570,4571,6171,6181,6182,6304}",,,,
1260,2,False,0.0,64,-1.0,2,3,0,0,0,660,660,0,0,0,950,950,0,0,0,,[0.15357143],,,,"{pg_checkpoint,pg_create_subscription,pg_database_owner,pg_execute_server_program,pg_monitor,pg_read_all_data,pg_read_all_settings,pg_read_all_stats,pg_read_server_files,pg_signal_backend,pg_stat_scan_tables,pg_use_reserved_connections,pg_write_all_data,pg_write_server_files,postgres}",,,,
1260,3,False,0.0,1,-0.13333334,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,[0.93333334],[1.0],,,,{f},,,,
1260,4,False,0.0,1,1.0,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,[1.0],[1.0],,,,{t},,,,
1260,5,False,0.0,1,-0.13333334,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,[0.93333334],[1.0],,,,{f},,,,
1260,6,False,0.0,1,-0.13333334,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,[0.93333334],[1.0],,,,{f},,,,
1260,7,False,0.0,1,-0.13333334,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,[0.93333334],[1.0],,,,{f},,,,
1260,8,False,0.0,1,-0.13333334,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,[0.93333334],[1.0],,,,{f},,,,
1260,9,False,0.0,1,-0.13333334,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,[0.93333334],[1.0],,,,{f},,,,
1260,10,False,0.0,4,1.0,1,3,0,0,0,96,97,0,0,0,0,0,0,0,0,[1.0],[1.0],,,,{-1},,,,
1260,11,False,0.93333334,137,-0.06666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1260,12,False,1.0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1255,30,False,0.98119503,39,3.0,1,0,0,0,0,1070,0,0,0,0,0,0,0,0,0,"[0.015771914, 0.0024264483, 0.00060661207]",,,,,"{""{postgres=X/postgres}"",""{postgres=X/postgres,pg_monitor=X/postgres}"",""{postgres=X/postgres,pg_read_all_stats=X/postgres}""}",,,,
