2681,2612,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
3997,3381,2,2,True,False,False,False,True,False,True,False,True,True,False,3 4,950 0,10028 1981,0 0,,
3379,3381,1,1,False,False,False,False,True,False,True,False,True,True,False,2,0,1981,0,,
2693,2618,2,2,True,False,False,False,True,False,True,False,True,True,False,3 2,0 950,1981 10028,0 0,,
2699,2620,1,1,False,False,False,False,True,False,True,False,True,True,False,11,0,1981,0,,
2701,2620,2,2,True,False,False,False,True,False,True,False,True,True,False,2 4,0 950,1981 10028,0 0,,
3467,3466,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
2661,2605,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,0 0,1981 1981,0 0,,
2680,2611,2,2,True,False,True,False,True,False,True,False,True,True,False,1 3,0 0,1981 1978,0 0,,
2679,2610,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2688,2617,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2755,2753,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2687,2616,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2652,2601,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2756,2602,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2757,2603,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2682,2612,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2996,2995,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2683,2613,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
2650,2600,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2696,2619,3,3,True,False,True,False,True,False,True,False,True,True,False,1 2 3,0 0 0,1981 1979 10003,0 0 0,,
3380,3381,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3433,3429,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 10003,0 0,,
2692,2618,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2702,2620,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3468,3466,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2675,2609,3,3,True,False,True,False,True,False,True,False,True,True,False,1 2 3,0 0 0,1981 1981 1978,0 0 0,,
2660,2605,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3502,3501,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3503,3501,2,2,True,False,False,False,True,False,True,False,True,True,False,2 4,0 950,1981 10028,0 0,,
3534,3501,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,0 0,1981 10012,0 0,,
2684,2615,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
16492,16491,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
2668,2607,4,4,True,False,False,False,True,False,True,False,True,True,False,3 5 6 1,0 0 0 0,1981 1978 1978 1981,0 0 0 0,,
2669,2607,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,950 0,10028 1981,0 0,,
2673,2608,3,3,False,False,False,False,True,False,True,False,True,True,False,1 2 3,0 0 0,1981 1981 1978,0 0 0,,
2674,2608,3,3,False,False,False,False,True,False,True,False,True,True,False,4 5 6,0 0 0,1981 1981 1978,0 0 0,,
2671,1262,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
2698,1213,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
2676,1260,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
16517,16516,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
2694,1261,3,3,True,False,False,False,True,False,True,False,True,True,False,2 3 4,0 0 0,1981 1981 1981,0 0 0,,
2695,1261,3,3,True,False,False,False,True,False,True,False,True,True,False,3 2 4,0 0 0,1981 1981 1981,0 0 0,,
6302,1261,1,1,False,False,False,False,True,False,True,False,True,True,False,4,0,1981,0,,
1232,1214,4,4,False,False,False,False,True,False,True,False,True,True,False,1 2 3 4,0 0 0 0,1981 1981 1981 1978,0 0 0 0,,
1233,1214,2,2,False,False,False,False,True,False,True,False,True,True,False,5 6,0 0,1981 1981,0 0,,
3608,3602,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,950 0,10028 1981,0 0,,
3604,3600,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,950 0,10028 1981,0 0,,
3606,3601,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,950 0,10028 1981,0 0,,
3766,3764,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,950 0,10028 1981,0 0,,
3081,3079,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
548,2328,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
549,1417,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
175,1418,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,0 0,1981 1981,0 0,,
3258,3256,2,2,True,False,False,False,True,False,True,False,True,True,False,3 2,0 950,1981 10028,0 0,,
6002,6000,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,3126,0,,
2670,2607,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2672,1262,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2965,2964,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1981,0 0,,
2697,1213,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
6303,1261,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2397,2396,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1981,0 0,,
3712,3602,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3609,3603,3,3,True,False,True,False,True,False,True,False,True,True,False,1 2 3,0 0 0,1981 1978 1978,0 0 0,,
3605,3600,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3607,3601,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3767,3764,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3080,3079,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
112,2328,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
113,1417,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
174,1418,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3119,3118,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3257,3256,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
6001,6000,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
827,826,3,3,True,False,False,False,True,False,True,False,True,True,False,2 3 4,0 0 0,1981 1981 10007,0 0 0,,
3164,3456,3,3,True,False,False,False,True,False,True,False,True,True,False,2 7 3,950 0 0,10028 1978 1981,0 0 0,,
6246,6243,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,3126,0,,
2228,3541,1,1,True,False,False,False,True,False,True,False,True,True,False,3,0,1981,0,,
3575,3576,2,2,True,False,False,False,True,False,True,False,True,True,False,2 3,0 0,1981 1981,0 0,,
6111,6104,1,1,True,False,False,False,True,False,True,False,True,True,False,2,950,10028,0,,
6239,6237,2,2,True,False,False,False,True,False,True,False,True,True,False,3 2,0 0,1981 1981,0 0,,
6113,6106,2,2,True,False,False,False,True,False,True,False,True,True,False,3 2,0 0,1981 1981,0 0,,
6116,6106,1,1,False,False,False,False,True,False,True,False,True,True,False,2,0,1981,0,,
6115,6100,2,2,True,False,False,False,True,False,True,False,True,True,False,2 4,0 950,1981 10028,0 0,,
2690,1255,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2662,1259,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2657,2604,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2667,2606,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2685,2615,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
2677,1260,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
828,826,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3395,3394,3,3,True,False,True,False,True,False,True,False,True,True,False,1 2 3,0 0 0,1981 1981 1978,0 0 0,,
3597,3596,4,4,True,False,True,False,True,False,True,False,True,True,False,1 2 3 4,0 0 0 950,1981 1981 1978 3126,0 0 0 0,,
3593,3592,3,3,True,False,True,False,True,False,True,False,True,True,False,1 2 3,0 0 950,1981 1981 3126,0 0 0,,
3085,3456,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
6247,6243,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3351,3350,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3542,3541,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
3574,3576,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
5002,2224,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
6110,6104,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
6238,6237,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
6112,6106,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
6114,6100,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1981,0,,
6117,6102,2,2,True,False,True,False,True,False,True,False,True,True,False,2 1,0 0,1981 1981,0 0,,
14885,14884,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
14890,14889,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
14895,14894,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
14900,14899,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16523,16522,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16529,16528,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16538,16537,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16555,16554,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16568,16567,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16576,16575,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16584,16583,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16610,16609,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16620,16619,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16621,16611,1,1,True,False,False,False,True,False,True,False,True,True,False,13,0,10065,0,,
16631,16630,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16640,16639,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16649,16648,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16670,16669,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16678,16677,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16703,16702,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16718,16717,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16726,16725,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16742,16741,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16757,16756,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16765,16764,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16776,16775,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16785,16784,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16791,16790,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
16811,16810,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17034,17033,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17048,17047,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17060,17059,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17079,17078,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17092,17091,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17101,17100,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17118,17117,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17126,17125,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17152,17151,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17174,17173,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17194,17193,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17202,17201,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17210,17209,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17221,17220,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17238,17237,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17268,17267,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17280,17279,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
17287,16463,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17295,16472,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17303,16594,1,1,True,False,True,False,True,False,True,False,True,True,False,1,0,1978,0,,
17305,16435,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17311,16480,3,3,True,False,True,False,True,True,True,False,True,True,False,1 2 3,0 0 0,1978 1978 1978,0 0 0,,
17317,16493,3,3,True,False,True,False,True,True,True,False,True,True,False,1 2 3,0 0 0,1978 1978 1978,0 0 0,,
17323,16486,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17331,17103,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,100 100,3126 10004,0 0,,
17337,16524,1,1,True,False,True,False,True,True,True,False,True,True,False,1,100,3126,0,,
17345,17108,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17351,17113,1,1,True,False,True,False,True,True,True,False,True,True,False,1,100,10004,0,,
17359,17120,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17367,17128,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17373,16605,1,1,True,False,True,False,True,True,True,False,True,True,False,1,100,10004,0,,
17381,16611,1,1,True,False,True,False,True,True,True,False,True,True,False,15,100,3126,0,,
17390,16499,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17396,16532,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17404,16539,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17412,16556,4,4,True,False,True,False,True,True,True,False,True,True,False,1 4 2 3,0 0 0 0,1978 3122 1979 1979,0 0 0 0,,
17418,16561,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 3128,0 0,,
17426,16570,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17434,16720,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17442,16693,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17450,16505,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17456,16441,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17466,16518,3,3,True,False,True,False,True,True,True,False,True,True,False,1 2 3,0 100 0,1978 3126 1978,0 0 0,,
17474,16511,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17482,16651,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17490,16624,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17498,16671,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 3128,0 0,,
17506,16680,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17512,16686,2,2,True,False,True,False,True,True,True,False,True,True,False,1 4,0 100,1978 3126,0 0,,
17520,16704,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1979,0 0,,
17526,16711,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 3128,0 0,,
17534,16642,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17542,16727,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17548,16731,3,3,True,False,True,False,True,True,True,False,True,True,False,1 2 3,0 0 100,1978 1978 10004,0 0 0,,
17554,16736,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17562,16743,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17564,16749,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17572,16633,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17580,17037,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17588,17050,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17596,17062,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17604,17136,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17610,17141,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17618,17154,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17626,17175,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17632,17179,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17640,17195,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 3128,0 0,,
17648,17204,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17656,17212,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17664,17223,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17672,17239,3,3,True,False,True,False,True,True,True,False,True,True,False,1 3 2,0 0 0,1978 3128 1978,0 0 0,,
17678,16759,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17686,16578,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17694,17081,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17702,17246,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17708,17255,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17716,17269,2,2,True,False,True,False,True,True,True,False,True,True,False,1 2,0 0,1978 1978,0 0,,
17722,16453,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17730,17274,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17738,16767,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17746,16777,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17754,16786,1,1,True,False,True,False,True,True,True,False,True,True,False,1,100,10004,0,,
17762,17093,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17770,16793,1,1,True,False,True,False,True,True,True,False,True,True,False,1,0,1978,0,,
17776,16801,3,3,True,False,True,False,True,True,True,False,True,True,False,1 2 3,0 0 0,1978 1978 1979,0 0 0,,
18283,18282,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
18286,18279,2,2,True,False,False,False,True,True,True,False,True,True,False,4 1,100 0,10004 1978,0 0,,
18321,18320,2,2,True,False,True,False,True,False,True,False,True,True,False,1 2,0 0,1981 1978,0 0,,
