1259,reltoastrelid,26,4,13,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relhasindex,16,1,14,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relisshared,16,1,15,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relpersistence,18,1,16,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relkind,18,1,17,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relnatts,21,2,18,-1,-1,0,True,s,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relchecks,21,2,19,-1,-1,0,True,s,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relhasrules,16,1,20,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relhastriggers,16,1,21,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relhassubclass,16,1,22,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relrowsecurity,16,1,23,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relforcerowsecurity,16,1,24,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relispopulated,16,1,25,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relreplident,18,1,26,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relispartition,16,1,27,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relrewrite,26,4,28,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relfrozenxid,28,4,29,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relminmxid,28,4,30,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
1259,relacl,1034,-1,31,-1,-1,1,False,d,x,,False,False,False,,,False,True,0,-1,0,,,,
1259,reloptions,1009,-1,32,-1,-1,1,False,i,x,,False,False,False,,,False,True,0,-1,950,,,,
1259,relpartbound,194,-1,33,-1,-1,0,False,i,x,,False,False,False,,,False,True,0,-1,950,,,,
1259,ctid,27,6,-1,-1,-1,0,False,s,p,,True,False,False,,,False,True,0,0,0,,,,
1259,xmin,28,4,-2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
1259,cmin,29,4,-3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
1259,xmax,28,4,-4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
1259,cmax,29,4,-5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
1259,tableoid,26,4,-6,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2604,oid,26,4,1,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2604,adrelid,26,4,2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2604,adnum,21,2,3,-1,-1,0,True,s,p,,True,False,False,,,False,True,0,-1,0,,,,
2604,adbin,194,-1,4,-1,-1,0,False,i,x,,True,False,False,,,False,True,0,-1,950,,,,
2604,ctid,27,6,-1,-1,-1,0,False,s,p,,True,False,False,,,False,True,0,0,0,,,,
2604,xmin,28,4,-2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2604,cmin,29,4,-3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2604,xmax,28,4,-4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2604,cmax,29,4,-5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2604,tableoid,26,4,-6,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2606,oid,26,4,1,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,conname,19,64,2,-1,-1,0,False,c,p,,True,False,False,,,False,True,0,-1,950,,,,
2606,connamespace,26,4,3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,contype,18,1,4,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,condeferrable,16,1,5,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,condeferred,16,1,6,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,convalidated,16,1,7,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,conrelid,26,4,8,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,contypid,26,4,9,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,conindid,26,4,10,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,conparentid,26,4,11,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,confrelid,26,4,12,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,confupdtype,18,1,13,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,confdeltype,18,1,14,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,confmatchtype,18,1,15,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,conislocal,16,1,16,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,coninhcount,21,2,17,-1,-1,0,True,s,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,connoinherit,16,1,18,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2606,conkey,1005,-1,19,-1,-1,1,False,i,x,,False,False,False,,,False,True,0,-1,0,,,,
2606,confkey,1005,-1,20,-1,-1,1,False,i,x,,False,False,False,,,False,True,0,-1,0,,,,
2606,conpfeqop,1028,-1,21,-1,-1,1,False,i,x,,False,False,False,,,False,True,0,-1,0,,,,
2606,conppeqop,1028,-1,22,-1,-1,1,False,i,x,,False,False,False,,,False,True,0,-1,0,,,,
2606,conffeqop,1028,-1,23,-1,-1,1,False,i,x,,False,False,False,,,False,True,0,-1,0,,,,
2606,confdelsetcols,1005,-1,24,-1,-1,1,False,i,x,,False,False,False,,,False,True,0,-1,0,,,,
2606,conexclop,1028,-1,25,-1,-1,1,False,i,x,,False,False,False,,,False,True,0,-1,0,,,,
2606,conbin,194,-1,26,-1,-1,0,False,i,x,,False,False,False,,,False,True,0,-1,950,,,,
2606,ctid,27,6,-1,-1,-1,0,False,s,p,,True,False,False,,,False,True,0,0,0,,,,
2606,xmin,28,4,-2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2606,cmin,29,4,-3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2606,xmax,28,4,-4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2606,cmax,29,4,-5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2606,tableoid,26,4,-6,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2611,inhrelid,26,4,1,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2611,inhparent,26,4,2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2611,inhseqno,23,4,3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2611,inhdetachpending,16,1,4,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2611,ctid,27,6,-1,-1,-1,0,False,s,p,,True,False,False,,,False,True,0,0,0,,,,
2611,xmin,28,4,-2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2611,cmin,29,4,-3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2611,xmax,28,4,-4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2611,cmax,29,4,-5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2611,tableoid,26,4,-6,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2610,indexrelid,26,4,1,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indrelid,26,4,2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indnatts,21,2,3,-1,-1,0,True,s,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indnkeyatts,21,2,4,-1,-1,0,True,s,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indisunique,16,1,5,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indnullsnotdistinct,16,1,6,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indisprimary,16,1,7,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indisexclusion,16,1,8,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indimmediate,16,1,9,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indisclustered,16,1,10,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indisvalid,16,1,11,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indcheckxmin,16,1,12,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indisready,16,1,13,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indislive,16,1,14,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indisreplident,16,1,15,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indkey,22,-1,16,-1,-1,1,False,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indcollation,30,-1,17,-1,-1,1,False,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indclass,30,-1,18,-1,-1,1,False,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indoption,22,-1,19,-1,-1,1,False,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2610,indexprs,194,-1,20,-1,-1,0,False,i,x,,False,False,False,,,False,True,0,-1,950,,,,
2610,indpred,194,-1,21,-1,-1,0,False,i,x,,False,False,False,,,False,True,0,-1,950,,,,
2610,ctid,27,6,-1,-1,-1,0,False,s,p,,True,False,False,,,False,True,0,0,0,,,,
2610,xmin,28,4,-2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2610,cmin,29,4,-3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2610,xmax,28,4,-4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2610,cmax,29,4,-5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2610,tableoid,26,4,-6,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2617,oid,26,4,1,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprname,19,64,2,-1,-1,0,False,c,p,,True,False,False,,,False,True,0,-1,950,,,,
2617,oprnamespace,26,4,3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprowner,26,4,4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprkind,18,1,5,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprcanmerge,16,1,6,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprcanhash,16,1,7,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprleft,26,4,8,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprright,26,4,9,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprresult,26,4,10,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprcom,26,4,11,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprnegate,26,4,12,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprcode,24,4,13,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprrest,24,4,14,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,oprjoin,24,4,15,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2617,ctid,27,6,-1,-1,-1,0,False,s,p,,True,False,False,,,False,True,0,0,0,,,,
2617,xmin,28,4,-2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2617,cmin,29,4,-3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2617,xmax,28,4,-4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2617,cmax,29,4,-5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2617,tableoid,26,4,-6,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2753,oid,26,4,1,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2753,opfmethod,26,4,2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2753,opfname,19,64,3,-1,-1,0,False,c,p,,True,False,False,,,False,True,0,-1,950,,,,
2753,opfnamespace,26,4,4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2753,opfowner,26,4,5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2753,ctid,27,6,-1,-1,-1,0,False,s,p,,True,False,False,,,False,True,0,0,0,,,,
2753,xmin,28,4,-2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2753,cmin,29,4,-3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2753,xmax,28,4,-4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2753,cmax,29,4,-5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2753,tableoid,26,4,-6,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2616,oid,26,4,1,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2616,opcmethod,26,4,2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2616,opcname,19,64,3,-1,-1,0,False,c,p,,True,False,False,,,False,True,0,-1,950,,,,
2616,opcnamespace,26,4,4,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2616,opcowner,26,4,5,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2616,opcfamily,26,4,6,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2616,opcintype,26,4,7,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2616,opcdefault,16,1,8,-1,-1,0,True,c,p,,True,False,False,,,False,True,0,-1,0,,,,
2616,opckeytype,26,4,9,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,-1,0,,,,
2616,ctid,27,6,-1,-1,-1,0,False,s,p,,True,False,False,,,False,True,0,0,0,,,,
2616,xmin,28,4,-2,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
2616,cmin,29,4,-3,-1,-1,0,True,i,p,,True,False,False,,,False,True,0,0,0,,,,
