3354,1255,0,i,"{postgres=X/postgres,pg_monitor=X/postgres}"
5031,1255,0,i,"{postgres=X/postgres,pg_monitor=X/postgres}"
5029,1255,0,i,"{postgres=X/postgres,pg_monitor=X/postgres}"
5030,1255,0,i,"{postgres=X/postgres,pg_monitor=X/postgres}"
6270,1255,0,i,"{postgres=X/postgres,pg_monitor=X/postgres}"
6272,1255,0,i,"{postgres=X/postgres,pg_monitor=X/postgres}"
3353,1255,0,i,"{postgres=X/postgres,pg_monitor=X/postgres}"
5052,1255,0,i,"{postgres=X/postgres,pg_read_all_stats=X/postgres}"
3436,1255,0,i,{postgres=X/postgres}
2274,1255,0,i,{postgres=X/postgres}
3775,1255,0,i,{postgres=X/postgres}
6230,1255,0,i,{postgres=X/postgres}
6232,1255,0,i,{postgres=X/postgres}
764,1255,0,i,{postgres=X/postgres}
3295,1255,0,i,{postgres=X/postgres}
6012,1255,0,i,{postgres=X/postgres}
6003,1255,0,i,{postgres=X/postgres}
6007,1255,0,i,{postgres=X/postgres}
6014,1255,0,i,{postgres=X/postgres}
3307,1255,0,i,{postgres=X/postgres}
4543,1255,0,i,{postgres=X/postgres}
2172,1255,0,i,{postgres=X/postgres}
6271,1255,0,i,"{postgres=X/postgres,pg_monitor=X/postgres}"
2739,1255,0,i,{postgres=X/postgres}
3329,1255,0,i,{postgres=X/postgres}
2282,1255,0,i,"{postgres=X/postgres,pg_read_all_stats=X/postgres}"
11,2615,0,i,"{postgres=UC/postgres,=U/postgres}"
2200,2615,0,i,"{pg_database_owner=UC/pg_database_owner,=U/pg_database_owner}"
