2618,12164,0,1259,12142,8,n
2618,12164,0,1259,12142,9,n
2618,12164,0,1259,12142,10,n
2618,12164,0,1259,12142,11,n
2618,12164,0,1259,12142,12,n
2618,12164,0,1259,12142,13,n
2618,12164,0,1259,12142,14,n
2618,12164,0,1259,12142,15,n
2618,12164,0,1259,12142,16,n
2618,12164,0,1259,12142,17,n
2618,12164,0,1259,12142,18,n
2618,12164,0,1259,12142,19,n
2618,12164,0,1259,12142,20,n
2618,12164,0,1259,12142,21,n
2618,12164,0,1259,12142,22,n
2618,12164,0,1259,12142,23,n
2618,12164,0,1259,12142,24,n
2618,12164,0,1259,12142,25,n
2618,12164,0,1259,12142,26,n
1247,12168,0,1259,12166,0,i
1247,12167,0,1247,12168,0,i
2618,12169,0,1259,12166,0,i
2618,12169,0,1259,12147,1,n
2618,12169,0,1259,12147,2,n
2618,12169,0,1259,12147,3,n
2618,12169,0,1259,12147,4,n
2618,12169,0,1259,12147,5,n
2618,12169,0,1259,12147,6,n
2618,12169,0,1259,12147,7,n
2618,12169,0,1259,12147,8,n
2618,12169,0,1259,12147,9,n
2618,12169,0,1259,12147,10,n
2618,12169,0,1259,12147,11,n
2618,12169,0,1259,12147,12,n
1247,12172,0,1259,12170,0,i
1247,12171,0,1247,12172,0,i
2618,12173,0,1259,12170,0,i
1247,12177,0,1259,12175,0,i
1247,12176,0,1247,12177,0,i
2618,12178,0,1259,12175,0,i
2618,12178,0,1259,12170,1,n
2618,12178,0,1259,12170,2,n
2618,12178,0,1259,12170,3,n
2618,12178,0,1259,12170,4,n
2618,12178,0,1259,12170,5,n
2618,12178,0,1259,12170,6,n
2618,12178,0,1259,12170,7,n
2618,12178,0,1259,12170,8,n
2618,12178,0,1259,12170,9,n
2618,12178,0,1259,12170,10,n
2618,12178,0,1259,12170,11,n
1247,12181,0,1259,12179,0,i
1247,12180,0,1247,12181,0,i
2618,12182,0,1259,12179,0,i
2618,12182,0,1259,12170,1,n
2618,12182,0,1259,12170,2,n
2618,12182,0,1259,12170,3,n
2618,12182,0,1259,12170,4,n
2618,12182,0,1259,12170,5,n
2618,12182,0,1259,12170,6,n
2618,12182,0,1259,12170,7,n
2618,12182,0,1259,12170,8,n
2618,12182,0,1259,12170,9,n
2618,12182,0,1259,12170,10,n
2618,12182,0,1259,12170,11,n
1247,12185,0,1259,12183,0,i
1247,12184,0,1247,12185,0,i
2618,12186,0,1259,12183,0,i
1247,12190,0,1259,12188,0,i
1247,12189,0,1247,12190,0,i
2618,12191,0,1259,12188,0,i
2618,12191,0,1259,12183,1,n
2618,12191,0,1259,12183,2,n
2618,12191,0,1259,12183,3,n
2618,12191,0,1259,12183,4,n
2618,12191,0,1259,12183,5,n
2618,12191,0,1259,12183,6,n
2618,12191,0,1259,12183,7,n
2618,12191,0,1259,12183,8,n
2618,12191,0,1259,12183,9,n
1247,12194,0,1259,12192,0,i
1247,12193,0,1247,12194,0,i
2618,12195,0,1259,12192,0,i
2618,12195,0,1259,12183,1,n
2618,12195,0,1259,12183,2,n
2618,12195,0,1259,12183,3,n
2618,12195,0,1259,12183,4,n
2618,12195,0,1259,12183,5,n
2618,12195,0,1259,12183,6,n
2618,12195,0,1259,12183,7,n
2618,12195,0,1259,12183,8,n
2618,12195,0,1259,12183,9,n
1247,12198,0,1259,12196,0,i
1247,12197,0,1247,12198,0,i
2618,12199,0,1259,12196,0,i
1247,12203,0,1259,12201,0,i
1247,12202,0,1247,12203,0,i
2618,12204,0,1259,12201,0,i
2618,12204,0,1259,12196,1,n
2618,12204,0,1259,12196,2,n
2618,12204,0,1259,12196,3,n
2618,12204,0,1259,12196,4,n
2618,12204,0,1259,12196,5,n
2618,12204,0,1259,12196,6,n
2618,12204,0,1259,12196,7,n
1247,12207,0,1259,12205,0,i
1247,12206,0,1247,12207,0,i
2618,12208,0,1259,12205,0,i
2618,12208,0,1259,12196,1,n
2618,12208,0,1259,12196,2,n
2618,12208,0,1259,12196,3,n
2618,12208,0,1259,12196,4,n
2618,12208,0,1259,12196,5,n
2618,12208,0,1259,12196,6,n
2618,12208,0,1259,12196,7,n
1247,12211,0,1259,12209,0,i
1247,12210,0,1247,12211,0,i
2618,12212,0,1259,12209,0,i
1247,12216,0,1259,12214,0,i
1247,12215,0,1247,12216,0,i
2618,12217,0,1259,12214,0,i
2618,12217,0,1259,12209,1,n
2618,12217,0,1259,12209,2,n
2618,12217,0,1259,12209,3,n
2618,12217,0,1259,12209,4,n
2618,12217,0,1259,12209,5,n
1247,12220,0,1259,12218,0,i
1247,12219,0,1247,12220,0,i
2618,12221,0,1259,12218,0,i
2618,12221,0,1259,12209,1,n
2618,12221,0,1259,12209,2,n
2618,12221,0,1259,12209,3,n
2618,12221,0,1259,12209,4,n
2618,12221,0,1259,12209,5,n
1247,12224,0,1259,12222,0,i
1247,12223,0,1247,12224,0,i
2618,12225,0,1259,12222,0,i
1247,12229,0,1259,12227,0,i
1247,12228,0,1247,12229,0,i
2618,12230,0,1259,12227,0,i
1247,12234,0,1259,12232,0,i
1247,12233,0,1247,12234,0,i
2618,12235,0,1259,12232,0,i
1247,12238,0,1259,12236,0,i
1247,12237,0,1247,12238,0,i
2618,12239,0,1259,12236,0,i
1247,12242,0,1259,12240,0,i
1247,12241,0,1247,12242,0,i
2618,12243,0,1259,12240,0,i
1247,12246,0,1259,12244,0,i
1247,12245,0,1247,12246,0,i
2618,12247,0,1259,12244,0,i
1247,12251,0,1259,12249,0,i
1247,12250,0,1247,12251,0,i
2618,12252,0,1259,12249,0,i
1247,12255,0,1259,12253,0,i
1247,12254,0,1247,12255,0,i
2618,12256,0,1259,12253,0,i
1247,12259,0,1259,12257,0,i
1247,12258,0,1247,12259,0,i
2618,12260,0,1259,12257,0,i
1247,12264,0,1259,12262,0,i
1247,12263,0,1247,12264,0,i
2618,12265,0,1259,12262,0,i
2618,12265,0,1259,12257,1,n
2618,12265,0,1259,12257,4,n
1247,12268,0,1259,12266,0,i
1247,12267,0,1247,12268,0,i
2618,12269,0,1259,12266,0,i
1247,12273,0,1259,12271,0,i
1247,12272,0,1247,12273,0,i
2618,12274,0,1259,12271,0,i
1247,12277,0,1259,12275,0,i
1247,12276,0,1247,12277,0,i
2618,12278,0,1259,12275,0,i
1247,12282,0,1259,12280,0,i
1247,12281,0,1247,12282,0,i
2618,12283,0,1259,12280,0,i
1247,12287,0,1259,12285,0,i
1247,12286,0,1247,12287,0,i
2618,12288,0,1259,12285,0,i
1247,12291,0,1259,12289,0,i
1247,12290,0,1247,12291,0,i
2618,12292,0,1259,12289,0,i
1247,12295,0,1259,12293,0,i
1247,12294,0,1247,12295,0,i
2618,12296,0,1259,12293,0,i
1247,12299,0,1259,12297,0,i
1247,12298,0,1247,12299,0,i
2618,12300,0,1259,12297,0,i
1247,12303,0,1259,12301,0,i
1247,12302,0,1247,12303,0,i
2618,12304,0,1259,12301,0,i
1247,12308,0,1259,12306,0,i
1247,12307,0,1247,12308,0,i
2618,12309,0,1259,12306,0,i
1247,12313,0,1259,12311,0,i
1247,12312,0,1247,12313,0,i
2618,12314,0,1259,12311,0,i
1247,12318,0,1259,12316,0,i
1247,12317,0,1247,12318,0,i
2618,12319,0,1259,12316,0,i
1247,12323,0,1259,12321,0,i
1247,12322,0,1247,12323,0,i
2618,12324,0,1259,12321,0,i
1247,12328,0,1259,12326,0,i
1247,12327,0,1247,12328,0,i
2618,12329,0,1259,12326,0,i
1247,12333,0,1259,12331,0,i
1247,12332,0,1247,12333,0,i
2618,12334,0,1259,12331,0,i
1247,12338,0,1259,12336,0,i
1247,12337,0,1247,12338,0,i
2618,12339,0,1259,12336,0,i
1247,12342,0,1259,12340,0,i
1247,12341,0,1247,12342,0,i
2618,12343,0,1259,12340,0,i
3764,14640,0,1255,14639,0,n
3764,14640,0,1255,14638,0,n
3600,14641,0,3764,14640,0,n
3079,16389,0,2615,2200,0,n
3602,14642,0,3600,14641,0,n
3600,14643,0,3764,14640,0,n
3602,14644,0,3600,14643,0,n
3600,14645,0,3764,14640,0,n
3602,14646,0,3600,14645,0,n
3600,14647,0,3764,14640,0,n
3602,14648,0,3600,14647,0,n
3600,14649,0,3764,14640,0,n
3602,14650,0,3600,14649,0,n
3600,14651,0,3764,14640,0,n
3602,14652,0,3600,14651,0,n
3600,14653,0,3764,14640,0,n
3602,14654,0,3600,14653,0,n
3600,14655,0,3764,14640,0,n
3602,14656,0,3600,14655,0,n
3600,14657,0,3764,14640,0,n
3602,14658,0,3600,14657,0,n
3600,14659,0,3764,14640,0,n
3602,14660,0,3600,14659,0,n
3600,14661,0,3764,14640,0,n
1255,16390,0,2615,2200,0,n
3602,14662,0,3600,14661,0,n
3600,14663,0,3764,14640,0,n
1255,16390,0,3079,16389,0,e
3602,14664,0,3600,14663,0,n
3602,14664,0,3600,14653,0,n
3600,14665,0,3764,14640,0,n
1255,16391,0,2615,2200,0,n
3602,14666,0,3600,14665,0,n
3600,14667,0,3764,14640,0,n
1255,16391,0,3079,16389,0,e
3602,14668,0,3600,14667,0,n
3600,14669,0,3764,14640,0,n
1255,16392,0,2615,2200,0,n
3602,14670,0,3600,14669,0,n
3600,14671,0,3764,14640,0,n
1255,16392,0,3079,16389,0,e
3602,14672,0,3600,14671,0,n
3600,14673,0,3764,14640,0,n
1255,16393,0,2615,2200,0,n
3602,14674,0,3600,14673,0,n
3600,14675,0,3764,14640,0,n
1255,16393,0,3079,16389,0,e
3602,14676,0,3600,14675,0,n
3600,14677,0,3764,14640,0,n
1255,16394,0,2615,2200,0,n
3602,14678,0,3600,14677,0,n
3600,14679,0,3764,14640,0,n
1255,16394,0,3079,16389,0,e
3602,14680,0,3600,14679,0,n
3600,14681,0,3764,14640,0,n
1255,16395,0,2615,2200,0,n
3602,14682,0,3600,14681,0,n
3600,14683,0,3764,14640,0,n
1255,16395,0,3079,16389,0,e
3602,14684,0,3600,14683,0,n
3602,14684,0,3600,14653,0,n
3600,14685,0,3764,14640,0,n
1255,16396,0,2615,2200,0,n
3602,14686,0,3600,14685,0,n
3600,14687,0,3764,14640,0,n
1255,16396,0,3079,16389,0,e
3602,14688,0,3600,14687,0,n
3600,14689,0,3764,14640,0,n
1255,16397,0,2615,2200,0,n
3602,14690,0,3600,14689,0,n
3600,14691,0,3764,14640,0,n
1255,16397,0,3079,16389,0,e
3602,14692,0,3600,14691,0,n
3600,14693,0,3764,14640,0,n
1255,16398,0,2615,2200,0,n
3602,14694,0,3600,14693,0,n
3600,14695,0,3764,14640,0,n
1255,16398,0,3079,16389,0,e
3602,14696,0,3600,14695,0,n
1255,14698,0,2615,14697,0,n
1255,14699,0,2615,14697,0,n
1255,14699,0,1255,14698,0,n
1255,14700,0,2615,14697,0,n
1255,14701,0,2615,14697,0,n
1255,14702,0,2615,14697,0,n
1255,14703,0,2615,14697,0,n
1255,14703,0,1255,14702,0,n
1255,14705,0,2615,14697,0,n
1255,14706,0,2615,14697,0,n
1255,14707,0,2615,14697,0,n
1255,14708,0,2615,14697,0,n
1255,14709,0,2615,14697,0,n
1247,14711,0,2615,14697,0,n
1247,14710,0,1247,14711,0,i
2606,14712,0,1247,14711,0,a
1247,14714,0,2615,14697,0,n
1247,14713,0,1247,14714,0,i
1247,14716,0,2615,14697,0,n
1247,14715,0,1247,14716,0,i
1247,14719,0,1259,14717,0,i
1247,14718,0,1247,14719,0,i
1259,14717,1,1247,14716,0,n
1259,14717,0,2615,14697,0,n
2618,14720,0,1259,14717,0,i
2618,14720,0,1247,14716,0,n
1247,14722,0,2615,14697,0,n
1247,14721,0,1247,14722,0,i
1247,14724,0,2615,14697,0,n
1247,14723,0,1247,14724,0,i
2606,14725,0,1247,14724,0,a
1247,14728,0,1259,14726,0,i
1247,14727,0,1247,14728,0,i
1259,14726,1,1247,14716,0,n
1259,14726,2,1247,14716,0,n
1259,14726,3,1247,14724,0,n
1259,14726,0,2615,14697,0,n
2618,14729,0,1259,14726,0,i
2618,14729,0,1247,14724,0,n
2618,14729,0,1247,14716,0,n
1247,14733,0,1259,14731,0,i
1247,14732,0,1247,14733,0,i
1259,14731,1,1247,14716,0,n
1259,14731,2,1247,14716,0,n
1259,14731,3,1247,14724,0,n
1259,14731,0,2615,14697,0,n
2618,14734,0,1259,14731,0,i
2618,14734,0,1259,14726,1,n
2618,14734,0,1259,14726,2,n
2618,14734,0,1259,14726,3,n
1247,14737,0,1259,14735,0,i
1247,14736,0,1247,14737,0,i
1259,14735,1,1247,14716,0,n
1259,14735,2,1247,14716,0,n
1259,14735,3,1247,14716,0,n
1259,14735,4,1247,14716,0,n
1259,14735,5,1247,14711,0,n
1259,14735,6,1247,14714,0,n
1259,14735,7,1247,14724,0,n
1259,14735,8,1247,14714,0,n
1259,14735,9,1247,14711,0,n
1259,14735,10,1247,14711,0,n
1259,14735,11,1247,14716,0,n
1259,14735,12,1247,14716,0,n
1259,14735,13,1247,14716,0,n
1259,14735,14,1247,14716,0,n
1259,14735,15,1247,14716,0,n
1259,14735,16,1247,14716,0,n
1259,14735,17,1247,14711,0,n
1259,14735,18,1247,14711,0,n
1259,14735,19,1247,14711,0,n
1259,14735,20,1247,14711,0,n
1259,14735,21,1247,14714,0,n
1259,14735,22,1247,14711,0,n
1259,14735,23,1247,14716,0,n
1259,14735,24,1247,14716,0,n
1259,14735,25,1247,14716,0,n
1259,14735,26,1247,14716,0,n
1259,14735,27,1247,14716,0,n
1259,14735,28,1247,14716,0,n
1259,14735,29,1247,14711,0,n
1259,14735,30,1247,14716,0,n
1259,14735,31,1247,14724,0,n
1259,14735,0,2615,14697,0,n
2618,14738,0,1259,14735,0,i
2618,14738,0,1247,14724,0,n
2618,14738,0,1247,14716,0,n
2618,14738,0,1247,14714,0,n
2618,14738,0,1247,14711,0,n
2618,14738,0,1255,14709,0,n
2618,14738,0,1255,14708,0,n
2618,14738,0,1255,14707,0,n
2618,14738,0,1255,14706,0,n
2618,14738,0,1255,14705,0,n
2618,14738,0,1255,14703,0,n
2618,14738,0,1255,14702,0,n
2618,14738,0,1255,14701,0,n
2618,14738,0,1255,14700,0,n
1247,14742,0,1259,14740,0,i
1247,14741,0,1247,14742,0,i
1259,14740,1,1247,14716,0,n
1259,14740,2,1247,14716,0,n
1259,14740,3,1247,14716,0,n
1259,14740,4,1247,14716,0,n
1259,14740,5,1247,14716,0,n
1259,14740,6,1247,14716,0,n
1259,14740,7,1247,14716,0,n
1259,14740,8,1247,14716,0,n
1259,14740,0,2615,14697,0,n
2618,14743,0,1259,14740,0,i
2618,14743,0,1247,14716,0,n
1247,14747,0,1259,14745,0,i
1247,14746,0,1247,14747,0,i
1259,14745,1,1247,14716,0,n
1259,14745,2,1247,14716,0,n
1259,14745,3,1247,14716,0,n
1259,14745,4,1247,14716,0,n
1259,14745,5,1247,14716,0,n
1259,14745,6,1247,14716,0,n
1259,14745,0,2615,14697,0,n
2618,14748,0,1259,14745,0,i
2618,14748,0,1247,14716,0,n
1247,14752,0,1259,14750,0,i
1247,14751,0,1247,14752,0,i
1259,14750,1,1247,14716,0,n
1259,14750,2,1247,14716,0,n
1259,14750,3,1247,14716,0,n
1259,14750,4,1247,14714,0,n
1259,14750,0,2615,14697,0,n
2618,14753,0,1259,14750,0,i
2618,14753,0,1247,14716,0,n
2618,14753,0,1247,14714,0,n
1247,14757,0,1259,14755,0,i
1247,14756,0,1247,14757,0,i
1259,14755,1,1247,14716,0,n
1259,14755,2,1247,14716,0,n
1259,14755,3,1247,14716,0,n
1259,14755,4,1247,14714,0,n
1259,14755,0,2615,14697,0,n
2618,14758,0,1259,14755,0,i
2618,14758,0,1247,14716,0,n
2618,14758,0,1247,14714,0,n
1247,14762,0,1259,14760,0,i
1247,14761,0,1247,14762,0,i
1259,14760,1,1247,14716,0,n
1259,14760,2,1247,14716,0,n
1259,14760,3,1247,14716,0,n
1259,14760,4,1247,14716,0,n
1259,14760,5,1247,14716,0,n
1259,14760,6,1247,14716,0,n
1259,14760,0,2615,14697,0,n
2618,14763,0,1259,14760,0,i
2618,14763,0,1247,14716,0,n
1247,14767,0,1259,14765,0,i
1247,14766,0,1247,14767,0,i
1259,14765,1,1247,14716,0,n
1259,14765,2,1247,14716,0,n
1259,14765,3,1247,14716,0,n
1259,14765,4,1247,14716,0,n
1259,14765,5,1247,14716,0,n
1259,14765,0,2615,14697,0,n
2618,14768,0,1259,14765,0,i
2618,14768,0,1247,14716,0,n
1247,14772,0,1259,14770,0,i
1247,14771,0,1247,14772,0,i
1259,14770,1,1247,14716,0,n
1259,14770,2,1247,14716,0,n
1259,14770,3,1247,14716,0,n
1259,14770,4,1247,14716,0,n
1259,14770,5,1247,14716,0,n
1259,14770,6,1247,14716,0,n
1259,14770,7,1247,14716,0,n
1259,14770,0,2615,14697,0,n
2618,14773,0,1259,14770,0,i
2618,14773,0,1247,14716,0,n
1247,14777,0,1259,14775,0,i
1247,14776,0,1247,14777,0,i
1259,14775,1,1247,14716,0,n
1259,14775,2,1247,14716,0,n
1259,14775,3,1247,14716,0,n
1259,14775,4,1247,14716,0,n
1259,14775,5,1247,14716,0,n
1259,14775,6,1247,14716,0,n
1259,14775,7,1247,14714,0,n
1259,14775,8,1247,14724,0,n
1259,14775,0,2615,14697,0,n
2618,14778,0,1259,14775,0,i
2618,14778,0,1247,14724,0,n
2618,14778,0,1247,14716,0,n
2618,14778,0,1247,14714,0,n
1247,14782,0,1259,14780,0,i
1247,14781,0,1247,14782,0,i
1259,14780,1,1247,14716,0,n
1259,14780,2,1247,14716,0,n
1259,14780,3,1247,14716,0,n
1259,14780,4,1247,14716,0,n
1259,14780,5,1247,14716,0,n
1259,14780,6,1247,14716,0,n
1259,14780,7,1247,14716,0,n
1259,14780,0,2615,14697,0,n
2618,14783,0,1259,14780,0,i
2618,14783,0,1247,14716,0,n
1247,14787,0,1259,14785,0,i
1247,14786,0,1247,14787,0,i
1259,14785,1,1247,14716,0,n
1259,14785,2,1247,14716,0,n
1259,14785,3,1247,14716,0,n
1259,14785,4,1247,14716,0,n
1259,14785,5,1247,14711,0,n
1259,14785,6,1247,14714,0,n
1259,14785,7,1247,14724,0,n
1259,14785,8,1247,14714,0,n
1259,14785,9,1247,14711,0,n
1259,14785,10,1247,14711,0,n
1259,14785,11,1247,14711,0,n
1259,14785,12,1247,14711,0,n
1259,14785,13,1247,14711,0,n
1259,14785,14,1247,14711,0,n
1259,14785,15,1247,14714,0,n
1259,14785,16,1247,14711,0,n
1259,14785,17,1247,14716,0,n
1259,14785,18,1247,14716,0,n
1259,14785,19,1247,14716,0,n
1259,14785,20,1247,14716,0,n
1259,14785,21,1247,14716,0,n
1259,14785,22,1247,14716,0,n
1259,14785,23,1247,14716,0,n
1259,14785,24,1247,14716,0,n
1259,14785,25,1247,14716,0,n
1259,14785,26,1247,14716,0,n
1259,14785,27,1247,14716,0,n
1259,14785,28,1247,14716,0,n
1259,14785,29,1247,14716,0,n
1259,14785,30,1247,14716,0,n
1259,14785,31,1247,14716,0,n
1259,14785,32,1247,14711,0,n
1259,14785,33,1247,14716,0,n
1259,14785,34,1247,14724,0,n
1259,14785,35,1247,14724,0,n
1259,14785,36,1247,14714,0,n
1259,14785,37,1247,14714,0,n
1259,14785,38,1247,14714,0,n
1259,14785,39,1247,14714,0,n
1259,14785,40,1247,14714,0,n
1259,14785,41,1247,14724,0,n
1259,14785,42,1247,14714,0,n
1259,14785,43,1247,14714,0,n
1259,14785,44,1247,14724,0,n
1259,14785,0,2615,14697,0,n
2618,14788,0,1259,14785,0,i
2618,14788,0,1247,14724,0,n
2618,14788,0,1247,14716,0,n
2618,14788,0,1247,14714,0,n
2618,14788,0,1247,14711,0,n
2618,14788,0,1255,14709,0,n
2618,14788,0,1255,14708,0,n
2618,14788,0,1255,14707,0,n
2618,14788,0,1255,14706,0,n
2618,14788,0,1255,14705,0,n
2618,14788,0,1255,14703,0,n
2618,14788,0,1255,14702,0,n
2618,14788,0,1255,14701,0,n
2618,14788,0,1255,14700,0,n
1247,14792,0,1259,14790,0,i
1247,14791,0,1247,14792,0,i
1259,14790,1,1247,14716,0,n
1259,14790,2,1247,14716,0,n
1259,14790,3,1247,14716,0,n
1259,14790,4,1247,14716,0,n
1259,14790,5,1247,14716,0,n
1259,14790,6,1247,14716,0,n
1259,14790,7,1247,14716,0,n
1259,14790,0,2615,14697,0,n
2618,14793,0,1259,14790,0,i
2618,14793,0,1247,14716,0,n
1247,14797,0,1259,14795,0,i
1247,14796,0,1247,14797,0,i
1259,14795,1,1247,14716,0,n
1259,14795,2,1247,14716,0,n
1259,14795,3,1247,14716,0,n
1259,14795,4,1247,14716,0,n
1259,14795,5,1247,14716,0,n
1259,14795,6,1247,14716,0,n
1259,14795,0,2615,14697,0,n
2618,14798,0,1259,14795,0,i
2618,14798,0,1247,14716,0,n
1247,14802,0,1259,14800,0,i
1247,14801,0,1247,14802,0,i
1259,14800,1,1247,14716,0,n
1259,14800,2,1247,14716,0,n
1259,14800,3,1247,14716,0,n
1259,14800,4,1247,14716,0,n
1259,14800,5,1247,14716,0,n
1259,14800,6,1247,14716,0,n
1259,14800,7,1247,14724,0,n
1259,14800,8,1247,14724,0,n
1259,14800,0,2615,14697,0,n
2618,14803,0,1259,14800,0,i
2618,14803,0,1247,14724,0,n
2618,14803,0,1247,14716,0,n
1247,14807,0,1259,14805,0,i
1247,14806,0,1247,14807,0,i
1259,14805,1,1247,14716,0,n
1259,14805,2,1247,14716,0,n
1259,14805,3,1247,14716,0,n
1259,14805,4,1247,14716,0,n
1259,14805,5,1247,14716,0,n
1259,14805,6,1247,14716,0,n
1259,14805,0,2615,14697,0,n
2618,14808,0,1259,14805,0,i
2618,14808,0,1247,14716,0,n
1247,14812,0,1259,14810,0,i
1247,14811,0,1247,14812,0,i
1259,14810,1,1247,14716,0,n
